Image_ID,Computer_Time,ROS_Time_Stamp,Chunk_Frame_ID,Chunk_Time,Latitude,Longitude,Direction,Camera_Long,Camera_Lat,Assigned_Row,FOV_Center_Long,FOV_Center_Lat,FOV_Left_Long,FOV_Left_Lat,FOV_Right_Long,FOV_Right_Lat,Covered_Vines
1104,2024-09-20-14-49-43-697,1726858184,1215,1070000000000.0,42.89358285,-77.01110977,F,-77.01110045258105,42.89358296947652,10,-77.01109592012124,42.89358304269533,-77.01109597591011,42.89358567802848,-77.01109586400517,42.893580391906575,10-54
1105,2024-09-20-14-49-44-219,1726858184,1216,1070000000000.0,42.89357992,-77.0111097,F,-77.01110039690855,42.893579523184954,10,-77.01109583793091,42.89357916022061,-77.01109589151257,42.89358169129011,-77.01109577764528,42.89357631247197,"10-54,10-55"
1106,2024-09-20-14-49-44-742,1726858185,1217,1070000000000.0,42.89357539,-77.01111006,F,-77.01110075118496,42.89357507333126,10,-77.01109574424461,42.89357473470439,-77.01109580336467,42.89357752739429,-77.01109567865703,42.89357163650405,10-55
1107,2024-09-20-14-49-45-264,1726858185,1218,1070000000000.0,42.89357255,-77.01111024,F,-77.0111009681582,42.89357186516265,10,-77.01109566805516,42.89357113569719,-77.01109572924018,42.89357402593126,-77.0110955943405,42.89356765359304,10-55
1108,2024-09-20-14-49-45-786,1726858186,1219,1070000000000.0,42.89356819,-77.01111084,F,-77.0111015720185,42.8935674776735,10,-77.01109557044627,42.89356652488638,-77.01109563940358,42.89356978226451,-77.01109548526021,42.893562500900984,10-55
1109,2024-09-20-14-49-46-309,1726858186,1220,1070000000000.0,42.893564,-77.01111144,F,-77.01110212119085,42.89356401845642,10,-77.01109551617887,42.893563961424384,-77.01109559634983,42.89356774850845,-77.01109543317114,42.893560040337675,10-55
1110,2024-09-20-14-49-46-831,1726858187,1221,1070000000000.0,42.89356129,-77.01111143,F,-77.01110214010707,42.89356182772476,10,-77.01109548530412,42.89356250297539,-77.01109557219057,42.893566607282764,-77.01109540617531,42.8935587651196,10-55
1111,2024-09-20-14-49-47-355,1726858187,1222,1070000000000.0,42.89355721,-77.01111099,F,-77.01110177437347,42.89355822330752,10,-77.01109542217168,42.89355952074949,-77.01109551319041,42.89356382025633,-77.01109534864572,42.89355604755897,
1112,2024-09-20-14-49-47-877,1726858188,1223,1070000000000.0,42.89355433,-77.0111104,F,-77.01110121213087,42.893555470599836,10,-77.0110953650259,42.89355682131926,-77.01109545118736,42.89356089138066,-77.01109529757143,42.89355363493195,
1113,2024-09-20-14-49-48-399,1726858188,1224,1070000000000.0,42.89354992,-77.01110938,F,-77.0111001676421,42.89355094913121,10,-77.01109526113429,42.89355191372847,-77.01109533089662,42.8935552091341,-77.01109520427259,42.89354922771763,
1114,2024-09-20-14-49-48-921,1726858189,1225,1070000000000.0,42.89354574,-77.01110851,F,-77.01109919916196,42.89354602287281,10,-77.01109514123,42.8935462497366,-77.01109519246194,42.89354866981042,-77.0110950920302,42.89354392565549,10-57
1115,2024-09-20-14-49-49-444,1726858189,1226,1080000000000.0,42.89354309,-77.01110836,F,-77.01109904321886,42.89354323350535,10,-77.01109507972824,42.89354334454001,-77.01109512886582,42.893545665682346,-77.01109503098114,42.89354104184399,10-57
1116,2024-09-20-14-49-49-964,1726858190,1227,1080000000000.0,42.89353856,-77.01110823,F,-77.01109891128917,42.8935385241459,10,-77.01109497705934,42.89353849470772,-77.01109502484215,42.893540751853095,-77.0110949276523,42.893536160836874,10-57
1117,2024-09-20-14-49-50-488,1726858190,1228,1080000000000.0,42.89353577,-77.01110825,F,-77.01109893147678,42.89353582619716,10,-77.01109492138927,42.89353586498617,-77.0110949705616,42.89353818776973,-77.01109487155324,42.89353351085177,10-57
1118,2024-09-20-14-49-51-011,1726858191,1229,1080000000000.0,42.89353132,-77.0111082,F,-77.01109888580463,42.893531104516214,10,-77.01109481673682,42.89353092145478,-77.01109486524861,42.89353321303596,-77.01109476432755,42.893528445766165,10-57
1119,2024-09-20-14-49-51-533,1726858192,1230,1080000000000.0,42.89352668,-77.0111084,F,-77.01109908166556,42.893526750942506,10,-77.0110947296849,42.893526809330716,-77.01109478316596,42.89352933564746,-77.01109467571817,42.89352426007139,
1120,2024-09-20-14-49-52-056,1726858192,1231,1080000000000.0,42.89352386,-77.01110836,F,-77.01109904180448,42.89352377988649,10,-77.0110946640511,42.89352370894675,-77.01109471697644,42.89352620901371,-77.0110946087664,42.89352109742961,
1121,2024-09-20-14-49-52-578,1726858193,1232,1080000000000.0,42.89351949,-77.01110843,F,-77.01109911409522,42.8935193187622,10,-77.01109456695193,42.893519122214066,-77.0110946212068,42.89352168508451,-77.0110945084591,42.893516359152905,
1122,2024-09-20-14-49-53-100,1726858193,1233,1080000000000.0,42.89351657,-77.01110853,F,-77.01109922003553,42.893516867831785,10,-77.01109452447929,42.89351711590836,-77.01109458363737,42.89351991039428,-77.01109446746398,42.89351442264115,
1123,2024-09-20-14-49-53-621,1726858194,1234,1080000000000.0,42.89351204,-77.01110826,F,-77.01109894961414,42.893511749336156,10,-77.01109440486842,42.89351146577643,-77.0110944586454,42.893514006072664,-77.01109434557391,42.89350866484635,
1124,2024-09-20-14-49-54-144,1726858194,1235,1080000000000.0,42.89350757,-77.01110852,F,-77.01109920268426,42.893507693261675,10,-77.01109432651153,42.89350776438488,-77.0110943864755,42.89351059693952,-77.01109426608546,42.893504910001944,
1125,2024-09-20-14-49-54-666,1726858195,1236,1080000000000.0,42.89350473,-77.01110845,F,-77.0110991683494,42.89350533928003,10,-77.01109428774276,42.89350593304092,-77.01109435251841,42.89350899288765,-77.01109423012147,42.89350321114899,
1126,2024-09-20-14-49-55-190,1726858195,1237,1080000000000.0,42.89350056,-77.01110794,F,-77.01109864079308,42.89350100286287,10,-77.01109418895705,42.89350126663996,-77.01109424529162,42.89350392775031,-77.01109413506734,42.893498721019014,
1127,2024-09-20-14-49-55-711,1726858196,1238,1080000000000.0,42.89349639,-77.01110757,F,-77.01109845074552,42.893497795379744,10,-77.01109414065832,42.89349898512379,-77.0110942074631,42.89350214082204,-77.01109409105523,42.893496641992265,10-60
1128,2024-09-20-14-49-56-233,1726858196,1239,1080000000000.0,42.89349336,-77.0111067,F,-77.01109744279809,42.89349414388735,10,-77.01109404863756,42.893494638283244,-77.0110940946271,42.89349681071886,-77.01109400885596,42.893492759095665,10-60
1129,2024-09-20-14-49-56-757,1726858197,1240,1080000000000.0,42.89348924,-77.01110605,F,-77.01109673120266,42.893489258593675,10,-77.01109393409354,42.893489227497675,-77.01109396799971,42.8934908291445,-77.0110938988857,42.89348756436353,10-60
1130,2024-09-20-14-49-57-278,1726858197,1241,1080000000000.0,42.89348655,-77.01110604,F,-77.01109676899429,42.8934858592072,10,-77.01109385415118,42.893485451211994,-77.01109388778136,42.89348703982068,-77.01109381352175,42.89348353197469,10-60
1131,2024-09-20-14-49-57-800,1726858198,1242,1080000000000.0,42.8934823,-77.01110663,F,-77.01109733392795,42.893481823147596,10,-77.01109377012303,42.893481481922514,-77.01109381176897,42.89348344917776,-77.01109372236904,42.8934792261389,10-60
1132,2024-09-20-14-49-58-324,1726858198,1243,1080000000000.0,42.89347801,-77.01110704,F,-77.01109773646972,42.89347761894212,10,-77.01109368157456,42.89347729910504,-77.0110937292449,42.89347955093854,-77.01109362798636,42.89347476772679,
1133,2024-09-20-14-49-58-844,1726858199,1244,1080000000000.0,42.89347469,-77.0111073,F,-77.01109800931971,42.89347415974944,10,-77.01109360510493,42.89347368686307,-77.01109365637801,42.89347610887999,-77.01109354550131,42.893470871330095,
1134,2024-09-20-14-49-59-369,1726858199,1245,1090000000000.0,42.89347027,-77.01110777,F,-77.011098507306,42.893469521767194,10,-77.01109350085781,42.89346876247798,-77.0110935584662,42.893471483760976,-77.01109343028843,42.893465428949455,
1135,2024-09-20-14-49-59-891,1726858200,1246,1090000000000.0,42.89346728,-77.01110822,F,-77.01109893359121,42.89346671101367,10,-77.01109344240209,42.89346600116954,-77.01109350592816,42.893469001989374,-77.01109336662051,42.893462421429454,10-62
1136,2024-09-20-14-50-00-412,1726858200,1247,1090000000000.0,42.8934629,-77.01110872,F,-77.01109940410377,42.89346307123793,10,-77.01109338444081,42.893463263217335,-77.01109345925082,42.8934667970635,-77.01109331055996,42.89345977326252,10-62
1137,2024-09-20-14-50-00-936,1726858201,1248,1090000000000.0,42.89345852,-77.01110857,F,-77.01109925379275,42.89345835811928,10,-77.01109327617897,42.89345814918688,-77.01109334777675,42.893461531295124,-77.01109319973217,42.89345453802348,10-62
1138,2024-09-20-14-50-01-457,1726858201,1249,1090000000000.0,42.89345574,-77.01110866,F,-77.01109934204271,42.89345583326351,10,-77.01109322935831,42.89345593749137,-77.01109330463782,42.8934594935154,-77.01109315371644,42.89345236435044,10-62
1139,2024-09-20-14-50-01-982,1726858202,1250,1090000000000.0,42.89345145,-77.01110858,F,-77.01109926429208,42.893451273397844,10,-77.0110931255047,42.8934510316949,-77.01109319888045,42.89345449778993,-77.01109304675325,42.89344731166461,10-62
1140,2024-09-20-14-50-02-503,1726858203,1251,1090000000000.0,42.89344692,-77.01110874,F,-77.0110994265607,42.893447152088626,10,-77.01109304852814,42.893447395506776,-77.01109312810877,42.89345115470529,-77.01109297050832,42.89344371003644,10-62
1141,2024-09-20-14-50-03-026,1726858203,1252,1090000000000.0,42.89344412,-77.01110861,F,-77.01109933651139,42.893444792620166,10,-77.01109301137535,42.89344564049744,-77.01109309621087,42.89344964792438,-77.01109293699146,42.893442126780755,10-62
1142,2024-09-20-14-50-03-547,1726858204,1253,1090000000000.0,42.89343968,-77.01110801,F,-77.0110987113346,42.893440128822235,10,-77.01109290573018,42.893440650072776,-77.01109298084533,42.893444198332794,-77.01109283638463,42.89343737435463,
1143,2024-09-20-14-50-04-070,1726858204,1254,1090000000000.0,42.8934369,-77.01110776,F,-77.01109845600776,42.893437285033116,10,-77.01109284355971,42.893437713287945,-77.01109291544826,42.89344110913159,-77.0110927761431,42.893434528688765,
1144,2024-09-20-14-50-04-591,1726858205,1255,1090000000000.0,42.89343262,-77.01110743,F,-77.01109814318566,42.89343318537645,10,-77.01109275979896,42.893433756630806,-77.01109283034546,42.893437089078475,-77.01109269589784,42.89343073809492,
1145,2024-09-20-14-50-05-114,1726858205,1256,1090000000000.0,42.8934283,-77.01110694,F,-77.01109762128556,42.89342826709429,10,-77.01109264250748,42.89342821606195,-77.01109270288734,42.893431068261634,-77.01109257987311,42.89342525736412,
1146,2024-09-20-14-50-05-636,1726858206,1257,1090000000000.0,42.89342526,-77.01110696,F,-77.01109764920437,42.893425543300246,10,-77.01109259187204,42.893425824165206,-77.01109265570538,42.89342883949914,-77.01109253054425,42.89342292718678,
1147,2024-09-20-14-50-06-160,1726858206,1258,1090000000000.0,42.89342085,-77.01110671,F,-77.0110973914498,42.8934209020998,10,-77.01109248839077,42.89342093595707,-77.01109254841738,42.89342377147076,-77.01109242735724,42.89341805287933,
1148,2024-09-20-14-50-06-681,1726858207,1259,1090000000000.0,42.89341797,-77.01110668,F,-77.01109736924194,42.89341768605697,10,-77.01109241351391,42.89341739895349,-77.01109247226319,42.89342017412887,-77.01109234907477,42.89341435500262,10-65
1149,2024-09-20-14-50-07-202,1726858207,1260,1090000000000.0,42.89341357,-77.01110693,F,-77.01109761164243,42.893413501952686,10,-77.0110923292351,42.89341341782403,-77.01109239310658,42.89341643495998,-77.011092262538,42.8934102672124,10-65
1150,2024-09-20-14-50-07-726,1726858208,1261,1090000000000.0,42.89340916,-77.01110699,F,-77.01109767696323,42.89340940048351,10,-77.0110922488961,42.89340962280226,-77.01109231674613,42.89341282787471,-77.01109218259286,42.893406490795314,10-65
1151,2024-09-20-14-50-08-248,1726858208,1262,1090000000000.0,42.89340625,-77.01110685,F,-77.01109757501878,42.8934069114387,10,-77.01109220659231,42.893407624471706,-77.01109227851978,42.89341102215376,-77.01109214343582,42.8934046411101,10-65
1152,2024-09-20-14-50-08-770,1726858209,1263,1090000000000.0,42.89340196,-77.01110628,F,-77.01109701112752,42.89340266590061,10,-77.01109211632009,42.89340336022815,-77.01109218241949,42.893406482605776,-77.0110920588886,42.89340064730173,10-65
1153,2024-09-20-14-50-09-291,1726858209,1264,1100000000000.0,42.893399,-77.01110586,F,-77.01109658626325,42.893399670730965,10,-77.01109205111469,42.893400280080726,-77.01109211195853,42.89340315419836,-77.01109199778617,42.89339776096918,"10-65,10-66"
1154,2024-09-20-14-50-09-816,1726858210,1265,1100000000000.0,42.89339477,-77.01110529,F,-77.01109603477747,42.89339556624103,10,-77.01109196339036,42.89339613619329,-77.01109201828052,42.893398729073326,-77.01109191559466,42.89339387843922,10-66
1155,2024-09-20-14-50-10-338,1726858210,1266,1100000000000.0,42.89339059,-77.01110462,F,-77.01109530634578,42.89339036277472,10,-77.01109183783194,42.89339020511435,-77.01109187917518,42.89339215806998,-77.01109179314277,42.89338809410473,10-66
1156,2024-09-20-14-50-10-860,1726858211,1267,1100000000000.0,42.89338773,-77.01110475,F,-77.01109543630184,42.893387503753054,10,-77.01109177695697,42.89338732952612,-77.01109182053268,42.89338938793839,-77.01109172973554,42.893385098898555,10-66
1157,2024-09-20-14-50-11-381,1726858211,1268,1100000000000.0,42.89338309,-77.01110496,F,-77.01109567349008,42.89338252201158,10,-77.01109166472722,42.89338202806132,-77.01109171117943,42.89338422235254,-77.01109160970839,42.89337942910314,"10-66,10-67"
1158,2024-09-20-14-50-11-905,1726858212,1269,1100000000000.0,42.89337879,-77.01110545,F,-77.01109613121453,42.893378807247295,10,-77.01109159608143,42.893378785398546,-77.01109165124191,42.89338139104771,-77.0110915392231,42.89337609954688,10-67
1159,2024-09-20-14-50-12-428,1726858212,1270,1100000000000.0,42.89337589,-77.01110544,F,-77.0110961477506,42.89337537486226,10,-77.0110915087751,42.893374661255926,-77.01109156213039,42.89337718163262,-77.01109144324747,42.89337156588728,10-67
1160,2024-09-20-14-50-12-949,1726858213,1271,1100000000000.0,42.89337163,-77.01110588,F,-77.01109661310805,42.89337234969041,10,-77.01109147534507,42.893373082101704,-77.01109154476846,42.893376361496195,-77.01109141507501,42.89337023508835,10-67
1161,2024-09-20-14-50-13-472,1726858213,1272,1100000000000.0,42.89336852,-77.01110543,F,-77.01109613168283,42.89336897255971,10,-77.01109139729873,42.89336939537899,-77.01109145853181,42.893372287883494,-77.01109134073762,42.89336672356792,10-67
1162,2024-09-20-14-50-13-995,1726858214,1273,1100000000000.0,42.89336455,-77.01110507,F,-77.01109579728138,42.89336522820604,10,-77.01109132187283,42.89336583243947,-77.01109138194896,42.89336867029248,-77.01109126925708,42.89336334699749,"10-67,10-68"
1163,2024-09-20-14-50-14-516,1726858215,1274,1100000000000.0,42.89335978,-77.01110442,F,-77.0110951195595,42.89336020848658,10,-77.01109120987925,42.89336054213162,-77.01109126029418,42.89336292361203,-77.01109116309516,42.89335833216272,10-68
1164,2024-09-20-14-50-15-038,1726858215,1275,1100000000000.0,42.89335745,-77.01110422,F,-77.01109491133073,42.89335776844461,10,-77.0110911558108,42.89335798806725,-77.0110912033087,42.89336023175405,-77.01109111033344,42.89335583982526,10-68
1165,2024-09-20-14-50-15-561,1726858216,1276,1100000000000.0,42.8933529,-77.01110393,F,-77.01109461508304,42.89335270264579,10,-77.01109103989188,42.89335251233449,-77.01109108236048,42.89335451844924,-77.01109099356623,42.89335032402165,"10-68,10-69"
1166,2024-09-20-14-50-16-083,1726858216,1277,1100000000000.0,42.89334986,-77.01110405,F,-77.01109474595202,42.893350244138986,10,-77.01109099704888,42.89335048853359,-77.01109104468574,42.893352738784856,-77.0110909517935,42.89334835077824,"10-68,10-69"
1167,2024-09-20-14-50-16-606,1726858217,1278,1100000000000.0,42.89334544,-77.01110371,F,-77.01109440691805,42.89334504351055,10,-77.01109087582148,42.89334476204142,-77.01109091732097,42.8933467223778,-77.01109082912444,42.89334255618476,10-69
1168,2024-09-20-14-50-17-129,1726858217,1279,1100000000000.0,42.89334141,-77.01110403,F,-77.01109471942857,42.89334112299234,10,-77.01109079355989,42.89334087620052,-77.01109084000485,42.89334307014927,-77.01109074232144,42.89333845581899,10-69
1169,2024-09-20-14-50-17-651,1726858218,1280,1100000000000.0,42.89333845,-77.0111042,F,-77.01109488195716,42.89333853755047,10,-77.01109074548094,42.89333860506587,-77.01109079640082,42.89334101039907,-77.01109069427244,42.89333618609887,10-69
1170,2024-09-20-14-50-18-173,1726858218,1281,1100000000000.0,42.89333388,-77.01110412,F,-77.01109480347183,42.89333372897795,10,-77.01109063952222,42.89333359982946,-77.01109068949076,42.893335960223546,-77.01109058641464,42.89333109115449,"10-69,10-70"
1171,2024-09-20-14-50-18-694,1726858219,1282,1100000000000.0,42.8933309,-77.01110421,F,-77.01109490085615,42.893330589155035,10,-77.01109056940588,42.89333028770143,-77.01109062051,42.89333270173783,-77.01109051258027,42.89332760339533,10-70
1172,2024-09-20-14-50-19-218,1726858219,1283,1110000000000.0,42.89332656,-77.01110448,F,-77.01109516600424,42.893326779362226,10,-77.01109049910175,42.89332696670269,-77.01109055740649,42.893329720878846,-77.01109044207207,42.893324272756644,10-70
1173,2024-09-20-14-50-19-740,1726858220,1284,1110000000000.0,42.89332223,-77.01110429,F,-77.0110949752733,42.89332202799827,10,-77.0110903906262,42.893321842576405,-77.01109044539841,42.89332442988496,-77.01109033176749,42.89331906223193,10-70
1174,2024-09-20-14-50-20-262,1726858220,1285,1110000000000.0,42.89331926,-77.01110441,F,-77.01109509400868,42.8933190922073,10,-77.01109032901472,42.893318932197715,-77.01109038612549,42.89332162997372,-77.0110902681339,42.893316056333575,10-70
1175,2024-09-20-14-50-20-786,1726858221,1286,1110000000000.0,42.89331479,-77.01110456,F,-77.01109524519327,42.89331459001653,10,-77.01109023269068,42.893314382080746,-77.01109029254575,42.89331720949098,-77.0110901682916,42.893311340022485,10-70
1176,2024-09-20-14-50-21-307,1726858221,1287,1110000000000.0,42.89331029,-77.01110474,F,-77.01109542145552,42.89331034103667,10,-77.01109014823045,42.89331039238179,-77.01109021289399,42.893313446932055,-77.01109008269906,42.893307296835374,
1177,2024-09-20-14-50-21-830,1726858222,1288,1110000000000.0,42.89330735,-77.01110471,F,-77.01109539166484,42.89330728148654,10,-77.01109007970165,42.89330715524439,-77.0110901436745,42.89331017716895,-77.0110900122839,42.8933039705919,
1178,2024-09-20-14-50-22-352,1726858222,1289,1110000000000.0,42.89330297,-77.01110477,F,-77.01109548113463,42.89330351681491,10,-77.0110900145601,42.893304078113616,-77.0110900860011,42.89330745281568,-77.01108994958929,42.89330100904844,10-72
1179,2024-09-20-14-50-22-874,1726858223,1290,1110000000000.0,42.89329987,-77.01110443,F,-77.01109511140817,42.893299915991925,10,-77.01108992742988,42.893299962290406,-77.01108999096947,42.8933029637486,-77.01108986297695,42.89329691768792,10-72
1180,2024-09-20-14-50-23-396,1726858223,1291,1110000000000.0,42.89329552,-77.01110439,F,-77.01109507350374,42.89329567188426,10,-77.01108983983069,42.89329582431459,-77.01108990476023,42.893298891430135,-77.01108977550048,42.893292785509544,10-72
1181,2024-09-20-14-50-23-920,1726858224,1292,1110000000000.0,42.89329124,-77.01110426,F,-77.0110949419312,42.8932911543606,10,-77.01108973878176,42.89329105100494,-77.01108980156772,42.893294016863194,-77.01108967291586,42.89328793965731,10-72
1182,2024-09-20-14-50-24-441,1726858224,1293,1110000000000.0,42.89328832,-77.01110431,F,-77.01109499458,42.893288503905126,10,-77.01108968865276,42.893288683030654,-77.0110897546705,42.893291801550774,-77.0110896235967,42.89328560993835,10-72
1183,2024-09-20-14-50-24-964,1726858225,1294,1110000000000.0,42.89328397,-77.01110415,F,-77.01109485945115,42.89328450121556,10,-77.01108961190822,42.89328505780181,-77.01108968067189,42.89328830603357,-77.01108954961848,42.89328211538354,"10-72,10-73"
1184,2024-09-20-14-50-25-486,1726858225,1295,1110000000000.0,42.89328106,-77.01110384,F,-77.01109453828725,42.893281473254795,10,-77.01108954466602,42.89328188144146,-77.01108960888523,42.89328491500357,-77.01108948482172,42.893279054540095,10-73
1185,2024-09-20-14-50-26-008,1726858226,1296,1110000000000.0,42.89327659,-77.01110347,F,-77.01109415494821,42.893276783611206,10,-77.01108944058583,42.89327696494223,-77.01108949941964,42.893279744111055,-77.01108938292596,42.89327424122779,10-73
1186,2024-09-20-14-50-26-531,1726858227,1297,1110000000000.0,42.8932722,-77.0111033,F,-77.0110939819291,42.893272285347194,10,-77.01108934308326,42.89327235915384,-77.01108940017336,42.893275055954284,-77.011089285642,42.89326964576613,10-73
1187,2024-09-20-14-50-27-052,1726858227,1298,1110000000000.0,42.89326927,-77.01110325,F,-77.01109393229164,42.89326916556759,10,-77.0110892733499,42.89326906511698,-77.01108932952056,42.893271718484705,-77.01108921430684,42.893266276064224,"10-73,10-74"
1188,2024-09-20-14-50-27-575,1726858228,1299,1110000000000.0,42.89326496,-77.01110334,F,-77.01109402898005,42.89326468111816,10,-77.01108917443858,42.89326439278266,-77.01108923195294,42.89326710962335,-77.0110891112458,42.893261407706575,10-74
1189,2024-09-20-14-50-28-098,1726858228,1300,1110000000000.0,42.89326048,-77.01110359,F,-77.01109427229551,42.893260584553694,10,-77.01108909609793,42.893260692157874,-77.01108915998716,42.893263710132345,-77.0110890321803,42.893257672841465,10-74
1190,2024-09-20-14-50-28-620,1726858229,1301,1110000000000.0,42.89325761,-77.01110353,F,-77.01109421141359,42.89325765588647,10,-77.01108903280605,42.89325770240134,-77.01108909628168,42.89326070083808,-77.01108896842184,42.893254661044864,10-74
1191,2024-09-20-14-50-29-143,1726858229,1302,1110000000000.0,42.89325325,-77.01110349,F,-77.01109417142084,42.893253203401024,10,-77.01108893651052,42.89325315363063,-77.01108900002171,42.89325615374695,-77.011088870685,42.89325004419063,"10-74,10-75"
1192,2024-09-20-14-50-29-665,1726858230,1303,1120000000000.0,42.89325003,-77.01110352,F,-77.01109420278843,42.89324990411953,10,-77.01108886400112,42.89324972845997,-77.01108892800984,42.8932527520788,-77.01108879582107,42.89324650779725,"10-74,10-75"
1193,2024-09-20-14-50-30-185,1726858230,1304,1120000000000.0,42.89324566,-77.01110363,F,-77.01109432868029,42.89324607791242,10,-77.01108879336866,42.893246391951365,-77.01108886329234,42.893249694979154,-77.01108872628319,42.89324322299419,10-75
1194,2024-09-20-14-50-30-711,1726858231,1305,1120000000000.0,42.89324124,-77.01110326,F,-77.011094007937,42.89324042442884,10,-77.01108863209129,42.89323877359402,-77.01108869338375,42.89324166890381,-77.01108854154113,42.89323449622097,"10-75,10-76"
1195,2024-09-20-14-50-31-233,1726858231,1306,1120000000000.0,42.8932385,-77.01110371,F,-77.01109442377367,42.89323907028139,10,-77.0110886521495,42.89323972109579,-77.0110887281906,42.893243313095944,-77.01108858380245,42.893236492544844,10-75
1196,2024-09-20-14-50-31-754,1726858232,1307,1120000000000.0,42.89323413,-77.01110321,F,-77.01109389984815,42.89323442394716,10,-77.01108854658403,42.89323473443579,-77.01108861426695,42.89323793161523,-77.01108848174405,42.8932316715501,"10-75,10-76"
1197,2024-09-20-14-50-32-278,1726858232,1308,1120000000000.0,42.89323107,-77.01110303,F,-77.01109373132441,42.8932315183589,10,-77.01108848843367,42.89323198755228,-77.0110885562531,42.89323519117922,-77.01108842580213,42.893229028987925,10-76
1198,2024-09-20-14-50-32-798,1726858233,1309,1120000000000.0,42.89322684,-77.01110265,F,-77.01109336336481,42.8932274066811,10,-77.01108840292599,42.89322794837348,-77.01108846809143,42.89323102663303,-77.01108834411093,42.89322517009117,10-76
1199,2024-09-20-14-50-33-323,1726858233,1310,1120000000000.0,42.89322253,-77.01110216,F,-77.01109284231661,42.89322263528727,10,-77.01108829246378,42.89322273040348,-77.01108834862609,42.893225383375935,-77.0110882362842,42.893220076613616,10-76
1200,2024-09-20-14-50-33-844,1726858234,1311,1120000000000.0,42.89321968,-77.0111021,F,-77.01109278407476,42.8932198493071,10,-77.01108823458935,42.89321999655383,-77.01108829114544,42.89322266812767,-77.01108817876654,42.8932173596172,"10-76,10-77"
1201,2024-09-20-14-50-34-365,1726858234,1312,1120000000000.0,42.89321525,-77.01110195,F,-77.0110926321225,42.89321515443468,10,-77.01108813006049,42.89321505885985,-77.01108818434884,42.89321762331145,-77.01108807301812,42.893212364314834,10-77
1202,2024-09-20-14-50-34-888,1726858235,1313,1120000000000.0,42.89321211,-77.01110201,F,-77.01109270448723,42.89321174568688,10,-77.01108805263357,42.89321140139741,-77.01108810742326,42.89321398953191,-77.01108799139318,42.89320850854808,10-77
1203,2024-09-20-14-50-35-410,1726858235,1314,1120000000000.0,42.89320786,-77.01110232,F,-77.01109300366285,42.893207703387105,10,-77.01108797100308,42.89320754536839,-77.0110880313852,42.89321039767541,-77.01108790679899,42.89320451252089,10-77
1204,2024-09-20-14-50-35-934,1726858236,1315,1120000000000.0,42.89320339,-77.01110246,F,-77.0110931421664,42.8932032922561,10,-77.01108787560408,42.893203038948066,-77.01108793830507,42.89320600079273,-77.0110878076186,42.893199827476174,"10-77,10-78"
1205,2024-09-20-14-50-36-455,1726858236,1316,1120000000000.0,42.89320032,-77.01110252,F,-77.01109325116859,42.893201025976616,10,-77.01108784844821,42.8932017561695,-77.01108792098105,42.89320518244804,-77.01108778493308,42.89319875586674,"10-77,10-78"
1206,2024-09-20-14-50-36-977,1726858237,1317,1120000000000.0,42.89319581,-77.01110188,F,-77.01109256269982,42.89319593197427,10,-77.01108772704548,42.89319602139485,-77.01108778664917,42.89319883693064,-77.01108766725541,42.89319319705553,10-78
1207,2024-09-20-14-50-37-500,1726858238,1318,1120000000000.0,42.8931913,-77.01110177,F,-77.01109248829744,42.893191908468864,10,-77.01108765095194,42.893192426917864,-77.01108771439678,42.8931954239011,-77.01108759355452,42.893189715601466,10-78
1208,2024-09-20-14-50-38-022,1726858238,1319,1120000000000.0,42.89318868,-77.01110145,F,-77.01109226651849,42.89318983917873,10,-77.01108761630493,42.893190790276606,-77.0110876829552,42.89319393867592,-77.01108756248153,42.89318824778814,10-78
1209,2024-09-20-14-50-38-544,1726858239,1320,1120000000000.0,42.89318396,-77.01110034,F,-77.01109102488329,42.89318376843774,10,-77.01108746475532,42.89318363143517,-77.0110875073265,42.893185642395935,-77.01108741911285,42.89318147539436,10-79
1210,2024-09-20-14-50-39-067,1726858239,1321,1120000000000.0,42.89318135,-77.01110044,F,-77.01109112280608,42.893181223830766,10,-77.01108741157714,42.8931811194255,-77.0110874561755,42.893183226145425,-77.01108736433666,42.89317888789804,10-79
1211,2024-09-20-14-50-39-590,1726858240,1322,1130000000000.0,42.89317699,-77.01110055,F,-77.01109123585398,42.89317720538739,10,-77.01108733122894,42.893177323968594,-77.01108737970777,42.89317961399294,-77.01108728326719,42.89317505837033,10-79
1212,2024-09-20-14-50-40-111,1726858240,1323,1130000000000.0,42.89317258,-77.01110036,F,-77.01109107718439,42.89317198073755,10,-77.01108720786166,42.89317149639331,-77.01108725267397,42.89317361321979,-77.01108715466222,42.89316898337905,"10-79,10-80"
1213,2024-09-20-14-50-40-634,1726858241,1324,1130000000000.0,42.89316967,-77.01110071,F,-77.01109139729552,42.89316942343809,10,-77.01108715928942,42.89316920195653,-77.01108720965259,42.89317158099265,-77.0110871044146,42.8931666098017,"10-79,10-80"
1214,2024-09-20-14-50-41-156,1726858241,1325,1130000000000.0,42.89316521,-77.01110093,F,-77.01109161223071,42.893165310695316,10,-77.01108707881377,42.893165400479674,-77.01108713473612,42.89316804211757,-77.01108702280239,42.89316275463582,10-80
1215,2024-09-20-14-50-41-678,1726858242,1326,1130000000000.0,42.89316223,-77.01110087,F,-77.01109155121752,42.89316223,10,-77.01108701167864,42.89316222917677,-77.01108706703353,42.89316484400916,-77.01108695492786,42.893159548405976,10-80
