Image_ID,Computer_Time,ROS_Time_Stamp,Chunk_Frame_ID,Chunk_Time,Latitude,Longitude
1224,2024-09-20-14-50-46-380,1726858246,1335,1.13E+12,42.8931269,-77.01109908
1225,2024-09-20-14-50-46-901,1726858247,1336,1.13E+12,42.89312254,-77.0110989
1226,2024-09-20-14-50-47-424,1726858247,1337,1.13E+12,42.89311972,-77.01109874
1227,2024-09-20-14-50-47-947,1726858248,1338,1.13E+12,42.89311521,-77.0110987
1228,2024-09-20-14-50-48-470,1726858248,1339,1.13E+12,42.89311212,-77.01109863
1264,2024-09-20-14-51-07-273,1726858267,1375,1.15E+12,42.8931087,-77.01107454
1265,2024-09-20-14-51-07-796,1726858268,1376,1.15E+12,42.89310898,-77.0110746
1266,2024-09-20-14-51-08-318,1726858268,1377,1.15E+12,42.89310983,-77.01107475
1267,2024-09-20-14-51-08-840,1726858269,1378,1.15E+12,42.89311233,-77.011075
1268,2024-09-20-14-51-09-363,1726858269,1379,1.16E+12,42.8931164,-77.01107485
1269,2024-09-20-14-51-09-884,1726858270,1380,1.16E+12,42.89311942,-77.01107426
1270,2024-09-20-14-51-10-407,1726858270,1381,1.16E+12,42.89312429,-77.01107341
1271,2024-09-20-14-51-10-930,1726858271,1382,1.16E+12,42.89312892,-77.01107321
1272,2024-09-20-14-51-11-451,1726858271,1383,1.16E+12,42.89313243,-77.01107297
1273,2024-09-20-14-51-11-974,1726858272,1384,1.16E+12,42.89313661,-77.01107356
1274,2024-09-20-14-51-12-497,1726858272,1385,1.16E+12,42.89314142,-77.01107409
1275,2024-09-20-14-51-13-020,1726858273,1386,1.16E+12,42.89314452,-77.01107436
1276,2024-09-20-14-51-13-543,1726858274,1387,1.16E+12,42.89314911,-77.01107469
1277,2024-09-20-14-51-14-064,1726858274,1388,1.16E+12,42.89315198,-77.01107491
1278,2024-09-20-14-51-14-585,1726858275,1389,1.16E+12,42.89315675,-77.01107526
1279,2024-09-20-14-51-15-109,1726858275,1390,1.16E+12,42.89316104,-77.01107521
1280,2024-09-20-14-51-15-630,1726858276,1391,1.16E+12,42.89316415,-77.01107522
1281,2024-09-20-14-51-16-153,1726858276,1392,1.16E+12,42.89316914,-77.01107453
1282,2024-09-20-14-51-16-677,1726858277,1393,1.16E+12,42.89317201,-77.01107451
1283,2024-09-20-14-51-17-196,1726858277,1394,1.16E+12,42.89317657,-77.01107473
1284,2024-09-20-14-51-17-720,1726858278,1395,1.16E+12,42.89318141,-77.01107502
1285,2024-09-20-14-51-18-242,1726858278,1396,1.16E+12,42.89318442,-77.01107523
1286,2024-09-20-14-51-18-764,1726858279,1397,1.16E+12,42.89318908,-77.01107506
1287,2024-09-20-14-51-19-287,1726858279,1398,1.17E+12,42.89319205,-77.01107579
1288,2024-09-20-14-51-19-809,1726858280,1399,1.17E+12,42.8931966,-77.01107565
1289,2024-09-20-14-51-20-331,1726858280,1400,1.17E+12,42.89320143,-77.01107593
1290,2024-09-20-14-51-20-854,1726858281,1401,1.17E+12,42.89320446,-77.01107613
1291,2024-09-20-14-51-21-375,1726858281,1402,1.17E+12,42.89320892,-77.01107636
1292,2024-09-20-14-51-21-899,1726858282,1403,1.17E+12,42.8932138,-77.01107665
1293,2024-09-20-14-51-22-421,1726858282,1404,1.17E+12,42.89321668,-77.01107699
1294,2024-09-20-14-51-22-944,1726858283,1405,1.17E+12,42.89322113,-77.01107751
1295,2024-09-20-14-51-23-465,1726858283,1406,1.17E+12,42.89322427,-77.01107766
1296,2024-09-20-14-51-23-987,1726858284,1407,1.17E+12,42.89322896,-77.01107819
1297,2024-09-20-14-51-24-509,1726858285,1408,1.17E+12,42.89323345,-77.01107788
1298,2024-09-20-14-51-25-033,1726858285,1409,1.17E+12,42.89323647,-77.01107793
1299,2024-09-20-14-51-25-555,1726858286,1410,1.17E+12,42.89324119,-77.01107786
1300,2024-09-20-14-51-26-078,1726858286,1411,1.17E+12,42.89324413,-77.01107816
1301,2024-09-20-14-51-26-600,1726858287,1412,1.17E+12,42.89324898,-77.0110782
1302,2024-09-20-14-51-27-122,1726858287,1413,1.17E+12,42.8932536,-77.01107869
1303,2024-09-20-14-51-27-644,1726858288,1414,1.17E+12,42.89325664,-77.01107867
1304,2024-09-20-14-51-28-166,1726858288,1415,1.17E+12,42.89326107,-77.01107878
1305,2024-09-20-14-51-28-689,1726858289,1416,1.17E+12,42.89326384,-77.01107881
1306,2024-09-20-14-51-29-212,1726858289,1417,1.18E+12,42.89326863,-77.01107937
1307,2024-09-20-14-51-29-734,1726858290,1418,1.18E+12,42.89327317,-77.01107968
1308,2024-09-20-14-51-30-255,1726858290,1419,1.18E+12,42.89327626,-77.01107985
1309,2024-09-20-14-51-30-778,1726858291,1420,1.18E+12,42.89328108,-77.01107967
1310,2024-09-20-14-51-31-301,1726858291,1421,1.18E+12,42.89328561,-77.01107955
1311,2024-09-20-14-51-31-823,1726858292,1422,1.18E+12,42.89328864,-77.01107993
1312,2024-09-20-14-51-32-346,1726858292,1423,1.18E+12,42.89329343,-77.01108003
1313,2024-09-20-14-51-32-868,1726858293,1424,1.18E+12,42.89329608,-77.0110796
1314,2024-09-20-14-51-33-390,1726858293,1425,1.18E+12,42.89330139,-77.01107914
1315,2024-09-20-14-51-33-912,1726858294,1426,1.18E+12,42.89330564,-77.01107868
1316,2024-09-20-14-51-34-434,1726858294,1427,1.18E+12,42.8933086,-77.01107841
1317,2024-09-20-14-51-34-957,1726858295,1428,1.18E+12,42.89331343,-77.01107807
1318,2024-09-20-14-51-35-479,1726858295,1429,1.18E+12,42.89331647,-77.01107829
1319,2024-09-20-14-51-36-003,1726858296,1430,1.18E+12,42.89332101,-77.01107835
1320,2024-09-20-14-51-36-525,1726858297,1431,1.18E+12,42.89332557,-77.01107889
1321,2024-09-20-14-51-37-046,1726858297,1432,1.18E+12,42.89332888,-77.01107933
1322,2024-09-20-14-51-37-570,1726858298,1433,1.18E+12,42.89333364,-77.01107948
1323,2024-09-20-14-51-38-093,1726858298,1434,1.18E+12,42.8933365,-77.01108023
1324,2024-09-20-14-51-38-615,1726858299,1435,1.18E+12,42.89334097,-77.01108024
1325,2024-09-20-14-51-39-137,1726858299,1436,1.18E+12,42.89334581,-77.01108018
1326,2024-09-20-14-51-39-658,1726858300,1437,1.19E+12,42.89334847,-77.0110798
1327,2024-09-20-14-51-40-181,1726858300,1438,1.19E+12,42.8933532,-77.01107998
1328,2024-09-20-14-51-40-703,1726858301,1439,1.19E+12,42.89335793,-77.01107962
1329,2024-09-20-14-51-41-225,1726858301,1440,1.19E+12,42.8933608,-77.01107945
1330,2024-09-20-14-51-41-747,1726858302,1441,1.19E+12,42.8933656,-77.01107872
1331,2024-09-20-14-51-42-271,1726858302,1442,1.19E+12,42.89336864,-77.01107859
1332,2024-09-20-14-51-42-792,1726858303,1443,1.19E+12,42.89337338,-77.01107873
1333,2024-09-20-14-51-43-315,1726858303,1444,1.19E+12,42.89337803,-77.01107872
1334,2024-09-20-14-51-43-837,1726858304,1445,1.19E+12,42.893381,-77.01107941
1335,2024-09-20-14-51-44-361,1726858304,1446,1.19E+12,42.89338581,-77.01108003
1336,2024-09-20-14-51-44-881,1726858305,1447,1.19E+12,42.89338856,-77.01108034
1337,2024-09-20-14-51-45-404,1726858305,1448,1.19E+12,42.89339315,-77.01108085
1338,2024-09-20-14-51-45-926,1726858306,1449,1.19E+12,42.89339771,-77.01108097
1339,2024-09-20-14-51-46-451,1726858306,1450,1.19E+12,42.89340088,-77.01108041
1340,2024-09-20-14-51-46-972,1726858307,1451,1.19E+12,42.89340502,-77.01108017
1341,2024-09-20-14-51-47-494,1726858307,1452,1.19E+12,42.89340819,-77.01107955
1342,2024-09-20-14-51-48-016,1726858308,1453,1.19E+12,42.89341302,-77.01107956
1343,2024-09-20-14-51-48-538,1726858309,1454,1.19E+12,42.89341793,-77.01107956
1344,2024-09-20-14-51-49-062,1726858309,1455,1.19E+12,42.89342068,-77.01107965
1345,2024-09-20-14-51-49-583,1726858310,1456,1.20E+12,42.8934252,-77.01108051
1346,2024-09-20-14-51-50-106,1726858310,1457,1.20E+12,42.89343003,-77.01108071
1347,2024-09-20-14-51-50-628,1726858311,1458,1.20E+12,42.89343301,-77.01108087
1348,2024-09-20-14-51-51-150,1726858311,1459,1.20E+12,42.89343756,-77.01108053
1349,2024-09-20-14-51-51-672,1726858312,1460,1.20E+12,42.89344067,-77.01108106
1350,2024-09-20-14-51-52-195,1726858312,1461,1.20E+12,42.89344511,-77.01108141
1351,2024-09-20-14-51-52-717,1726858313,1462,1.20E+12,42.89344976,-77.01108132
1352,2024-09-20-14-51-53-239,1726858313,1463,1.20E+12,42.89345294,-77.01108179
1353,2024-09-20-14-51-53-763,1726858314,1464,1.20E+12,42.89345747,-77.01108134
1354,2024-09-20-14-51-54-284,1726858314,1465,1.20E+12,42.89346074,-77.01108165
1355,2024-09-20-14-51-54-809,1726858315,1466,1.20E+12,42.89346517,-77.01108118
1356,2024-09-20-14-51-55-329,1726858315,1467,1.20E+12,42.89346967,-77.01108142
1357,2024-09-20-14-51-55-851,1726858316,1468,1.20E+12,42.89347289,-77.01108138
1358,2024-09-20-14-51-56-374,1726858316,1469,1.20E+12,42.89347756,-77.01108119
1359,2024-09-20-14-51-56-895,1726858317,1470,1.20E+12,42.89348195,-77.01108075
1360,2024-09-20-14-51-57-420,1726858317,1471,1.20E+12,42.89348514,-77.01108126
1361,2024-09-20-14-51-57-942,1726858318,1472,1.20E+12,42.89348959,-77.01108158
1362,2024-09-20-14-51-58-463,1726858318,1473,1.20E+12,42.8934925,-77.01108199
1363,2024-09-20-14-51-58-985,1726858319,1474,1.20E+12,42.89349728,-77.01108176
1364,2024-09-20-14-51-59-508,1726858320,1475,1.21E+12,42.8935018,-77.01108193
1365,2024-09-20-14-52-00-030,1726858320,1476,1.21E+12,42.89350493,-77.01108199
1366,2024-09-20-14-52-00-555,1726858321,1477,1.21E+12,42.89350915,-77.01108163
1367,2024-09-20-14-52-01-075,1726858321,1478,1.21E+12,42.89351258,-77.01108189
1368,2024-09-20-14-52-01-597,1726858322,1479,1.21E+12,42.8935171,-77.01108117
1369,2024-09-20-14-52-02-122,1726858322,1480,1.21E+12,42.89352171,-77.01108048
1370,2024-09-20-14-52-02-642,1726858323,1481,1.21E+12,42.89352497,-77.01107986
1371,2024-09-20-14-52-03-164,1726858323,1482,1.21E+12,42.89352947,-77.01107978
1372,2024-09-20-14-52-03-686,1726858324,1483,1.21E+12,42.89353259,-77.01107967
1373,2024-09-20-14-52-04-209,1726858324,1484,1.21E+12,42.89353712,-77.01108007
1374,2024-09-20-14-52-04-732,1726858325,1485,1.21E+12,42.89354151,-77.01108075
1375,2024-09-20-14-52-05-254,1726858325,1486,1.21E+12,42.89354439,-77.01108145
1376,2024-09-20-14-52-05-776,1726858326,1487,1.21E+12,42.89354901,-77.01108197
1377,2024-09-20-14-52-06-301,1726858326,1488,1.21E+12,42.89355375,-77.01108241
1378,2024-09-20-14-52-06-822,1726858327,1489,1.21E+12,42.89355677,-77.01108235
1379,2024-09-20-14-52-07-344,1726858327,1490,1.21E+12,42.89356133,-77.0110823
1380,2024-09-20-14-52-07-866,1726858328,1491,1.21E+12,42.89356434,-77.01108241
1381,2024-09-20-14-52-08-388,1726858328,1492,1.21E+12,42.89356885,-77.01108241
1382,2024-09-20-14-52-08-911,1726858329,1493,1.21E+12,42.89357346,-77.01108218
1383,2024-09-20-14-52-09-431,1726858329,1494,1.22E+12,42.89357642,-77.01108202
1384,2024-09-20-14-52-09-955,1726858330,1495,1.22E+12,42.89358099,-77.01108162
1385,2024-09-20-14-52-10-478,1726858330,1496,1.22E+12,42.89358411,-77.01108171
1386,2024-09-20-14-52-11-000,1726858331,1497,1.22E+12,42.89358864,-77.01108242
1387,2024-09-20-14-52-11-523,1726858332,1498,1.22E+12,42.89359316,-77.01108306
1388,2024-09-20-14-52-12-045,1726858332,1499,1.22E+12,42.89359633,-77.01108324
1389,2024-09-20-14-52-12-567,1726858333,1500,1.22E+12,42.89360106,-77.01108413
1390,2024-09-20-14-52-13-090,1726858333,1501,1.22E+12,42.89360371,-77.01108368
1391,2024-09-20-14-52-13-613,1726858334,1502,1.22E+12,42.89360839,-77.01108376
1392,2024-09-20-14-52-14-133,1726858334,1503,1.22E+12,42.89361296,-77.01108349
1393,2024-09-20-14-52-14-657,1726858335,1504,1.22E+12,42.89361603,-77.01108355
1394,2024-09-20-14-52-15-179,1726858335,1505,1.22E+12,42.8936206,-77.0110837
1395,2024-09-20-14-52-15-700,1726858336,1506,1.22E+12,42.89362525,-77.01108365
1396,2024-09-20-14-52-16-224,1726858336,1507,1.22E+12,42.89362813,-77.01108377
1397,2024-09-20-14-52-16-745,1726858337,1508,1.22E+12,42.89363304,-77.01108412
1398,2024-09-20-14-52-17-268,1726858337,1509,1.22E+12,42.89363626,-77.01108431
1399,2024-09-20-14-52-17-792,1726858338,1510,1.22E+12,42.89364061,-77.01108524
1400,2024-09-20-14-52-18-312,1726858338,1511,1.22E+12,42.89364523,-77.01108606
1401,2024-09-20-14-52-18-835,1726858339,1512,1.22E+12,42.89364824,-77.01108593
1402,2024-09-20-14-52-19-358,1726858339,1513,1.23E+12,42.89365206,-77.01108686
1403,2024-09-20-14-52-19-879,1726858340,1514,1.23E+12,42.89365555,-77.01108667
1404,2024-09-20-14-52-20-402,1726858340,1515,1.23E+12,42.89365997,-77.01108595
1405,2024-09-20-14-52-20-924,1726858341,1516,1.23E+12,42.8936643,-77.01108586
1406,2024-09-20-14-52-21-444,1726858341,1517,1.23E+12,42.89366767,-77.01108569
1407,2024-09-20-14-52-21-969,1726858342,1518,1.23E+12,42.89367225,-77.0110853
1408,2024-09-20-14-52-22-491,1726858342,1519,1.23E+12,42.8936755,-77.01108563
1409,2024-09-20-14-52-23-014,1726858343,1520,1.23E+12,42.89368018,-77.01108584
1410,2024-09-20-14-52-23-536,1726858344,1521,1.23E+12,42.89368441,-77.01108548
1411,2024-09-20-14-52-24-058,1726858344,1522,1.23E+12,42.89368754,-77.01108495
1412,2024-09-20-14-52-24-581,1726858345,1523,1.23E+12,42.89369191,-77.01108434
1413,2024-09-20-14-52-25-103,1726858345,1524,1.23E+12,42.89369683,-77.0110831
1414,2024-09-20-14-52-25-625,1726858346,1525,1.23E+12,42.89369985,-77.01108278
1415,2024-09-20-14-52-26-149,1726858346,1526,1.23E+12,42.89370422,-77.01108262
1416,2024-09-20-14-52-26-670,1726858347,1527,1.23E+12,42.89370706,-77.011083
1417,2024-09-20-14-52-27-193,1726858347,1528,1.23E+12,42.89371185,-77.01108382
1418,2024-09-20-14-52-27-715,1726858348,1529,1.23E+12,42.89371631,-77.01108477
1419,2024-09-20-14-52-28-237,1726858348,1530,1.23E+12,42.89371937,-77.01108499
1420,2024-09-20-14-52-28-760,1726858349,1531,1.23E+12,42.8937241,-77.01108534
1421,2024-09-20-14-52-29-283,1726858349,1532,1.24E+12,42.89372698,-77.01108583
1422,2024-09-20-14-52-29-804,1726858350,1533,1.24E+12,42.89373136,-77.01108591
1423,2024-09-20-14-52-30-328,1726858350,1534,1.24E+12,42.89373593,-77.0110866
1424,2024-09-20-14-52-30-849,1726858351,1535,1.24E+12,42.89373906,-77.01108645
1425,2024-09-20-14-52-31-372,1726858351,1536,1.24E+12,42.89374372,-77.01108681
1426,2024-09-20-14-52-31-893,1726858352,1537,1.24E+12,42.89374818,-77.01108697
1427,2024-09-20-14-52-32-416,1726858352,1538,1.24E+12,42.89375112,-77.01108693
1428,2024-09-20-14-52-32-937,1726858353,1539,1.24E+12,42.89375534,-77.01108668
1429,2024-09-20-14-52-33-462,1726858353,1540,1.24E+12,42.8937587,-77.01108596
1430,2024-09-20-14-52-33-981,1726858354,1541,1.24E+12,42.8937633,-77.01108576
1431,2024-09-20-14-52-34-504,1726858355,1542,1.24E+12,42.89376809,-77.01108546
1432,2024-09-20-14-52-35-028,1726858355,1543,1.24E+12,42.8937709,-77.01108549
1433,2024-09-20-14-52-35-549,1726858356,1544,1.24E+12,42.89377546,-77.0110861
1434,2024-09-20-14-52-36-072,1726858356,1545,1.24E+12,42.89377848,-77.01108646
1435,2024-09-20-14-52-36-594,1726858357,1546,1.24E+12,42.89378291,-77.01108742
1436,2024-09-20-14-52-37-115,1726858357,1547,1.24E+12,42.89378744,-77.01108829
1437,2024-09-20-14-52-37-639,1726858358,1548,1.24E+12,42.89379024,-77.01108824
1438,2024-09-20-14-52-38-162,1726858358,1549,1.24E+12,42.89379487,-77.01108788
1439,2024-09-20-14-52-38-683,1726858359,1550,1.24E+12,42.89379785,-77.01108765
1440,2024-09-20-14-52-39-207,1726858359,1551,1.25E+12,42.89380239,-77.01108752
1441,2024-09-20-14-52-39-728,1726858360,1552,1.25E+12,42.89380703,-77.01108746
1442,2024-09-20-14-52-40-251,1726858360,1553,1.25E+12,42.89381014,-77.01108772
1443,2024-09-20-14-52-40-773,1726858361,1554,1.25E+12,42.89381489,-77.01108749
1444,2024-09-20-14-52-41-295,1726858361,1555,1.25E+12,42.8938195,-77.01108766
1445,2024-09-20-14-52-41-817,1726858362,1556,1.25E+12,42.89382224,-77.0110875
1446,2024-09-20-14-52-42-340,1726858362,1557,1.25E+12,42.89382715,-77.01108757
1447,2024-09-20-14-52-42-863,1726858363,1558,1.25E+12,42.8938302,-77.01108788
1448,2024-09-20-14-52-43-385,1726858363,1559,1.25E+12,42.89383448,-77.01108823
1449,2024-09-20-14-52-43-907,1726858364,1560,1.25E+12,42.89383951,-77.01108827
1450,2024-09-20-14-52-44-431,1726858364,1561,1.25E+12,42.89384221,-77.01108875
1451,2024-09-20-14-52-44-952,1726858365,1562,1.25E+12,42.89384669,-77.01108935
1452,2024-09-20-14-52-45-473,1726858365,1563,1.25E+12,42.89384974,-77.01108915
1453,2024-09-20-14-52-45-996,1726858366,1564,1.25E+12,42.89385427,-77.01108884
1454,2024-09-20-14-52-46-519,1726858367,1565,1.25E+12,42.89385872,-77.01108902
1455,2024-09-20-14-52-47-040,1726858367,1566,1.25E+12,42.89386176,-77.01108885
1456,2024-09-20-14-52-47-564,1726858368,1567,1.25E+12,42.89386638,-77.01108887
1457,2024-09-20-14-52-48-086,1726858368,1568,1.25E+12,42.89386957,-77.01108879
1458,2024-09-20-14-52-48-608,1726858369,1569,1.25E+12,42.89387397,-77.0110886
1459,2024-09-20-14-52-49-131,1726858369,1570,1.25E+12,42.89387857,-77.01108845
1460,2024-09-20-14-52-49-652,1726858370,1571,1.26E+12,42.89388174,-77.0110884
1461,2024-09-20-14-52-50-175,1726858370,1572,1.26E+12,42.89388639,-77.0110885
1462,2024-09-20-14-52-50-698,1726858371,1573,1.26E+12,42.8938907,-77.01108869
1463,2024-09-20-14-52-51-221,1726858371,1574,1.26E+12,42.89389378,-77.01108904
1464,2024-09-20-14-52-51-742,1726858372,1575,1.26E+12,42.8938984,-77.01108957
1465,2024-09-20-14-52-52-265,1726858372,1576,1.26E+12,42.89390124,-77.01108979
1466,2024-09-20-14-52-52-787,1726858373,1577,1.26E+12,42.89390558,-77.01108987
1467,2024-09-20-14-52-53-310,1726858373,1578,1.26E+12,42.89391008,-77.01108956
1468,2024-09-20-14-52-53-831,1726858374,1579,1.26E+12,42.89391295,-77.01108994
1490,2024-09-20-14-53-05-322,1726858385,1601,1.27E+12,42.89400097,-77.01109297
1491,2024-09-20-14-53-05-845,1726858386,1602,1.27E+12,42.8940039,-77.01109306
1492,2024-09-20-14-53-06-368,1726858386,1603,1.27E+12,42.89400823,-77.01109259
1493,2024-09-20-14-53-06-889,1726858387,1604,1.27E+12,42.89401285,-77.01109279
1494,2024-09-20-14-53-07-412,1726858387,1605,1.27E+12,42.89401596,-77.01109304
1495,2024-09-20-14-53-07-935,1726858388,1606,1.27E+12,42.89402057,-77.0110932
1496,2024-09-20-14-53-08-457,1726858388,1607,1.27E+12,42.89402384,-77.01109357
1497,2024-09-20-14-53-08-979,1726858389,1608,1.27E+12,42.8940277,-77.01109323
1498,2024-09-20-14-53-09-500,1726858390,1609,1.28E+12,42.89403248,-77.01109321
1499,2024-09-20-14-53-10-023,1726858390,1610,1.28E+12,42.8940356,-77.01109297
1500,2024-09-20-14-53-10-546,1726858391,1611,1.28E+12,42.89404005,-77.01109287
1501,2024-09-20-14-53-11-068,1726858391,1612,1.28E+12,42.89404311,-77.01109258
1502,2024-09-20-14-53-11-587,1726858392,1613,1.28E+12,42.89404774,-77.01109292
1503,2024-09-20-14-53-12-113,1726858392,1614,1.28E+12,42.89405233,-77.01109329
1504,2024-09-20-14-53-12-634,1726858393,1615,1.28E+12,42.89405538,-77.0110934
1505,2024-09-20-14-53-13-158,1726858393,1616,1.28E+12,42.89405976,-77.01109323
1506,2024-09-20-14-53-13-679,1726858394,1617,1.28E+12,42.89406318,-77.01109361
1507,2024-09-20-14-53-14-203,1726858394,1618,1.28E+12,42.89406765,-77.01109419
1508,2024-09-20-14-53-14-724,1726858395,1619,1.28E+12,42.89407203,-77.01109353
1509,2024-09-20-14-53-15-246,1726858395,1620,1.28E+12,42.89407532,-77.01109312
1510,2024-09-20-14-53-15-768,1726858396,1621,1.28E+12,42.89407981,-77.01109311
1511,2024-09-20-14-53-16-291,1726858396,1622,1.28E+12,42.89408455,-77.01109289
1512,2024-09-20-14-53-16-813,1726858397,1623,1.28E+12,42.89408744,-77.01109299
1513,2024-09-20-14-53-17-337,1726858397,1624,1.28E+12,42.894092,-77.01109298
1514,2024-09-20-14-53-17-858,1726858398,1625,1.28E+12,42.89409516,-77.01109338
1515,2024-09-20-14-53-18-380,1726858398,1626,1.28E+12,42.89409989,-77.01109383
1516,2024-09-20-14-53-18-902,1726858399,1627,1.28E+12,42.89410465,-77.01109472
1517,2024-09-20-14-53-19-425,1726858399,1628,1.29E+12,42.89410762,-77.01109503
1518,2024-09-20-14-53-19-947,1726858400,1629,1.29E+12,42.89411239,-77.01109466
1519,2024-09-20-14-53-20-469,1726858400,1630,1.29E+12,42.89411519,-77.01109483
1520,2024-09-20-14-53-20-992,1726858401,1631,1.29E+12,42.89411995,-77.0110947
1521,2024-09-20-14-53-21-515,1726858402,1632,1.29E+12,42.89412439,-77.01109488
1522,2024-09-20-14-53-22-037,1726858402,1633,1.29E+12,42.89412758,-77.01109488
1523,2024-09-20-14-53-22-558,1726858403,1634,1.29E+12,42.89413229,-77.01109439
1524,2024-09-20-14-53-23-081,1726858403,1635,1.29E+12,42.89413519,-77.01109456
1525,2024-09-20-14-53-23-604,1726858404,1636,1.29E+12,42.89413987,-77.01109471
1526,2024-09-20-14-53-24-125,1726858404,1637,1.29E+12,42.89414454,-77.01109422
1527,2024-09-20-14-53-24-647,1726858405,1638,1.29E+12,42.8941478,-77.01109432
1528,2024-09-20-14-53-25-171,1726858405,1639,1.29E+12,42.89415226,-77.0110944
1529,2024-09-20-14-53-25-692,1726858406,1640,1.29E+12,42.8941569,-77.01109443
1530,2024-09-20-14-53-26-215,1726858406,1641,1.29E+12,42.89415988,-77.01109439
1531,2024-09-20-14-53-26-736,1726858407,1642,1.29E+12,42.8941647,-77.01109452
1532,2024-09-20-14-53-27-258,1726858407,1643,1.29E+12,42.89416746,-77.01109459
1533,2024-09-20-14-53-27-783,1726858408,1644,1.29E+12,42.89417237,-77.01109502
1534,2024-09-20-14-53-28-305,1726858408,1645,1.29E+12,42.89417679,-77.01109511
1535,2024-09-20-14-53-28-824,1726858409,1646,1.29E+12,42.89417975,-77.01109565
1536,2024-09-20-14-53-29-349,1726858409,1647,1.30E+12,42.89418448,-77.0110962
1537,2024-09-20-14-53-29-870,1726858410,1648,1.30E+12,42.89418764,-77.01109654
1538,2024-09-20-14-53-30-392,1726858410,1649,1.30E+12,42.89419215,-77.01109659
1539,2024-09-20-14-53-30-915,1726858411,1650,1.30E+12,42.89419658,-77.01109671
1540,2024-09-20-14-53-31-438,1726858411,1651,1.30E+12,42.8941998,-77.01109647
1541,2024-09-20-14-53-31-960,1726858412,1652,1.30E+12,42.89420416,-77.01109598
1542,2024-09-20-14-53-32-482,1726858412,1653,1.30E+12,42.89420728,-77.0110962
1543,2024-09-20-14-53-33-005,1726858413,1654,1.30E+12,42.894212,-77.01109642
1544,2024-09-20-14-53-33-527,1726858414,1655,1.30E+12,42.89421639,-77.0110964
1545,2024-09-20-14-53-34-049,1726858414,1656,1.30E+12,42.89421949,-77.01109657
1546,2024-09-20-14-53-34-569,1726858415,1657,1.30E+12,42.89422398,-77.01109708
1547,2024-09-20-14-53-35-095,1726858415,1658,1.30E+12,42.89422881,-77.01109759
1548,2024-09-20-14-53-35-615,1726858416,1659,1.30E+12,42.89423153,-77.0110978
1549,2024-09-20-14-53-36-138,1726858416,1660,1.30E+12,42.89423601,-77.0110976
1550,2024-09-20-14-53-36-661,1726858417,1661,1.30E+12,42.89423931,-77.01109752
1551,2024-09-20-14-53-37-182,1726858417,1662,1.30E+12,42.89424398,-77.0110973
1552,2024-09-20-14-53-37-707,1726858418,1663,1.30E+12,42.89424847,-77.0110976
1553,2024-09-20-14-53-38-227,1726858418,1664,1.30E+12,42.89425182,-77.01109812
1554,2024-09-20-14-53-38-749,1726858419,1665,1.30E+12,42.89425614,-77.011098
1555,2024-09-20-14-53-39-273,1726858419,1666,1.31E+12,42.89425923,-77.01109815
1556,2024-09-20-14-53-39-793,1726858420,1667,1.31E+12,42.89426416,-77.01109843
1557,2024-09-20-14-53-40-315,1726858420,1668,1.31E+12,42.89426817,-77.01109835
1558,2024-09-20-14-53-40-840,1726858421,1669,1.31E+12,42.89427118,-77.01109818
1559,2024-09-20-14-53-41-361,1726858421,1670,1.31E+12,42.89427614,-77.0110983
1560,2024-09-20-14-53-41-883,1726858422,1671,1.31E+12,42.89427916,-77.01109833
1561,2024-09-20-14-53-42-406,1726858422,1672,1.31E+12,42.89428392,-77.01109793
1562,2024-09-20-14-53-42-928,1726858423,1673,1.31E+12,42.89428836,-77.01109767
1563,2024-09-20-14-53-43-450,1726858423,1674,1.31E+12,42.8942916,-77.01109793
1564,2024-09-20-14-53-43-974,1726858424,1675,1.31E+12,42.89429615,-77.01109805
1565,2024-09-20-14-53-44-496,1726858424,1676,1.31E+12,42.89430086,-77.01109784
1566,2024-09-20-14-53-45-018,1726858425,1677,1.31E+12,42.89430376,-77.01109769
1567,2024-09-20-14-53-45-540,1726858426,1678,1.31E+12,42.89430841,-77.01109712
1568,2024-09-20-14-53-46-062,1726858426,1679,1.31E+12,42.89431161,-77.01109712
1569,2024-09-20-14-53-46-585,1726858427,1680,1.31E+12,42.89431585,-77.01109734
1570,2024-09-20-14-53-47-107,1726858427,1681,1.31E+12,42.8943204,-77.01109811
1571,2024-09-20-14-53-47-629,1726858428,1682,1.31E+12,42.89432366,-77.01109901
1572,2024-09-20-14-53-48-152,1726858428,1683,1.31E+12,42.89432823,-77.01109975
1573,2024-09-20-14-53-48-673,1726858429,1684,1.31E+12,42.89433107,-77.01110003
1574,2024-09-20-14-53-49-196,1726858429,1685,1.32E+12,42.89433584,-77.01110016
1575,2024-09-20-14-53-49-718,1726858430,1686,1.32E+12,42.8943401,-77.01110034
1576,2024-09-20-14-53-50-241,1726858430,1687,1.32E+12,42.8943435,-77.01110052
1577,2024-09-20-14-53-50-763,1726858431,1688,1.32E+12,42.89434821,-77.01110035
1578,2024-09-20-14-53-51-285,1726858431,1689,1.32E+12,42.8943512,-77.01110029
1579,2024-09-20-14-53-51-807,1726858432,1690,1.32E+12,42.89435584,-77.01110012
1580,2024-09-20-14-53-52-330,1726858432,1691,1.32E+12,42.89436025,-77.01110008
1581,2024-09-20-14-53-52-851,1726858433,1692,1.32E+12,42.89436339,-77.01110056
1582,2024-09-20-14-53-53-374,1726858433,1693,1.32E+12,42.89436809,-77.0111006
